Product Category Name,ProductName,Month,Quantity,Lag_Month_2,Lag_Month_3,Lag_Month_4,Lag_Month_5,Lag_Month_6,Lag_Month_7,Lag_Month_8,Lag_Month_9,Lag_Month_10,Lag_Month_11,Lag_Month_12
Networking,SwiftSwitch 24,4,0.0,800.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,400.0
Optical,FiberSplit-4X,4,400.0,0.0,200.0,0.0,400.0,0.0,200.0,0.0,400.0,0.0,0.0,200.0
Optical,FiberSplit-8X,4,0.0,0.0,300.0,400.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0,0.0
Optical,MultiMux-32,4,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Optical,MultiMux-42,4,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF Equipment,RFCombiner-8CH,4,300.0,400.0,300.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0
Router,CISCO IR530,4,0.0,500.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
Router,Cisco IR1800,4,0.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,200.0,0.0
Router,Cisco IR510,4,0.0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Router,Cisco IR921,4,0.0,300.0,500.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,500.0
Router,Cisco ISR 1100,4,0.0,300.0,800.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
Router,Cisco ISR 1101,4,0.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,500.0,0.0,500.0
Router,Cisco ISR 4451-X,4,400.0,0.0,0.0,0.0,400.0,400.0,0.0,300.0,0.0,0.0,0.0,0.0
Router,Cisco ISR-4331,4,0.0,0.0,0.0,0.0,0.0,0.0,800.0,600.0,0.0,0.0,0.0,0.0
Router,Cisco XR500,4,0.0,0.0,0.0,200.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0
Router,Huawei AR2220,4,400.0,0.0,0.0,0.0,400.0,0.0,400.0,200.0,0.0,200.0,400.0,0.0
Router,Juniper MX960,4,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
Router,"Juniper MX960,",4,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,1x2 Fiber Splitter,4,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Splitter,1x4 Optical Splitter,4,300.0,300.0,200.0,0.0,300.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T4404 T Series Splitter Trough,4,400.0,200.0,400.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T6404 T Series Splitter Trough,4,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
Splitter,Optical Splitter,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,800.0
Splitter,PLC Splitter,4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,400.0,0.0,0.0,800.0,200.0
Splitter,SBB100 Splitter Trough,4,0.0,0.0,400.0,0.0,0.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0
Splitter,SBB100 Splitter Trough Block,4,200.0,0.0,0.0,400.0,200.0,0.0,400.0,200.0,0.0,0.0,400.0,0.0
Splitter,SBB200 Splitter Trough Block,4,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
Splitter,T4104 Bel Electrical Splitter,4,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0
Switch,Cisco Catalyst 2960X,4,400.0,0.0,0.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0
Switch,Cisco Nexus 9000,4,400.0,0.0,0.0,400.0,400.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Switch,HP 5400zl,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,500.0
Switch,HP 5406zl,4,0.0,300.0,0.0,0.0,0.0,300.0,0.0,500.0,0.0,0.0,500.0,300.0
Switch,HP Aruba 2930F,4,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0
Switch,HP JG537A,4,400.0,400.0,0.0,400.0,400.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG539A,4,400.0,0.0,0.0,0.0,400.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG540A,4,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,500.0,0.0,0.0
Switch,HP JG543A,4,0.0,0.0,0.0,0.0,0.0,400.0,1300.0,0.0,0.0,500.0,0.0,0.0
Switch,Juniper EX4300,4,0.0,0.0,0.0,300.0,0.0,400.0,0.0,300.0,400.0,0.0,0.0,300.0
Card,Cisco 4-Port FXS Card,5,200.0,0.0,0.0,0.0,200.0,200.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,Ethernet Card,5,0.0,0.0,800.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,HID Proximity Card ,5,0.0,400.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0
Card,NFC Proximity Card ,5,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
Card,Proximity  Smart Card,5,0.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
Card,Proximity Card,5,0.0,500.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
Card,RFID Card,5,0.0,500.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,900.0,0.0,0.0
Card,UHF RFID Card,5,0.0,400.0,0.0,0.0,500.0,0.0,500.0,400.0,0.0,0.0,0.0,500.0
Combiner,2x4 Optical Power Combiner,5,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,400.0,400.0,0.0
Combiner,COM-G3-L1-403-S5S5,5,200.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-1100  Combiner,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Combiner,ETL-1200  Combiner,5,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2100  Combiner,5,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2110  Combiner,5,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2200  Combiner,5,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,300.0,0.0
Combiner,ETL-3100  Combiner,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-3110  Combiner,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
Combiner,ETL-3200  Combiner,5,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4100  Combiner,5,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4110  Combiner,5,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4200  Combiner,5,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-700  Combiner,5,0.0,300.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,300.0
Combiner,Optical Power Combiner,5,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0
Combiner,RF Combiner,5,0.0,0.0,200.0,0.0,0.0,0.0,500.0,300.0,0.0,0.0,300.0,0.0
Components,NetCard-P100,5,400.0,0.0,800.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0
Modem, DOCSIS 3.1,5,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,300.0,400.0,0.0
Modem,4G LTE Modem ,5,0.0,0.0,400.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
Modem,Arris DOCSIS 3.1 Cable Modem,5,0.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,300.0,0.0,0.0,0.0
Modem,C3700 Wi-Fi Cable Modem,5,0.0,400.0,0.0,200.0,0.0,0.0,0.0,600.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM1000),5,0.0,0.0,0.0,0.0,800.0,0.0,300.0,0.0,0.0,0.0,500.0,0.0
Modem,DOCSIS 3.0 16x4 (CM500),5,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM501),5,0.0,0.0,0.0,0.0,0.0,0.0,800.0,300.0,300.0,0.0,0.0,500.0
Modem,DOCSIS 3.0 16x4 (CM600),5,300.0,0.0,0.0,0.0,500.0,300.0,300.0,0.0,0.0,300.0,0.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM1000),5,400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM500),5,200.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,300.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM600),5,0.0,0.0,200.0,300.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,300.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM700),5,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,200.0,300.0,0.0
Modem,DOCSIS 3.0 Cable Modem,5,200.0,0.0,400.0,600.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem,5,0.0,0.0,0.0,0.0,200.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1000) ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1100) ,5,0.0,0.0,0.0,0.0,400.0,0.0,600.0,0.0,400.0,0.0,400.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1200) ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,700.0,0.0,400.0,400.0
Modem,DOCSIS 3.1 Cable Modem (CM600) ,5,0.0,0.0,800.0,0.0,0.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0
Modem,DOCSIS 4.0 16x4 (CM500),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,0.0
Modem,DOCSIS 4.0 16x4 (CM501),5,500.0,1100.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 4.0 24x8 Cable Modem (CM600),5,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,0.0,500.0
Modem,DOCSIS 4.0 24x8 Cable Modem (CM700),5,300.0,0.0,0.0,0.0,0.0,300.0,400.0,300.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 4.0 Cable Modem,5,200.0,0.0,0.0,0.0,0.0,200.0,300.0,200.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 4.1 Cable Modem,5,0.0,0.0,200.0,0.0,0.0,0.0,0.0,400.0,200.0,400.0,200.0,0.0
Modem,DOCSIS 4.1 Cable Modem (CM1100) ,5,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,800.0,0.0,0.0
Modem,DOCSIS 4.1 Cable Modem (CM1200) ,5,0.0,0.0,0.0,0.0,300.0,0.0,0.0,700.0,400.0,400.0,0.0,0.0
Modem,Huawei 5G CPE,5,0.0,0.0,300.0,0.0,0.0,0.0,300.0,0.0,400.0,300.0,0.0,0.0
Modem,N600 WiFi Cable Modem,5,200.0,0.0,200.0,0.0,300.0,200.0,0.0,200.0,0.0,0.0,300.0,0.0
Modem,TP-Link DOCSIS 3.0 Cable Modem,5,0.0,200.0,0.0,500.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Multiplexer,CMOS 10G Serial Mux,5,0.0,300.0,400.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
Multiplexer,CMOS 20G Serial Mux,5,300.0,300.0,0.0,700.0,0.0,300.0,0.0,0.0,400.0,0.0,0.0,0.0
Multiplexer,CMOS 40G Serial Mux,5,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,300.0,0.0
Multiplexer,CMOS 50G Serial Mux,5,0.0,700.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0
Multiplexer,CMOS 5G Serial Mux,5,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,800.0,300.0
Multiplexer,Cellular Duplexer Rx,5,400.0,200.0,0.0,0.0,200.0,400.0,0.0,200.0,0.0,0.0,0.0,0.0
Multiplexer,Cellular Duplexer Rx (MHz),5,200.0,400.0,0.0,0.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0
Multiplexer,Cellular Duplexer Tx,5,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,400.0
Multiplexer,Cellular Duplexer Tx (MHz),5,200.0,0.0,200.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,0.0,0.0
Multiplexer,Division Multiplexer (DWDM),5,200.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,0.0,0.0,0.0
Multiplexer,PCS Duplexer Rx (MHz),5,400.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0
Multiplexer,Sonet Multiplexer,5,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,400.0,400.0
Multiplexer,WR70 Duplexer,5,400.0,0.0,0.0,200.0,0.0,400.0,200.0,200.0,0.0,0.0,0.0,0.0
Multiplexer,WR90 Duplexer,5,200.0,0.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,200.0
Networking,NetLink-X300,5,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0
Networking,ProSwitch 48,5,200.0,400.0,400.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Networking,SpeedModem-1000,5,300.0,300.0,0.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,200.0
Networking,StreamRouter-Z500,5,0.0,200.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
Networking,SwiftSwitch 24,5,400.0,800.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,400.0
Optical,FiberSplit-4X,5,0.0,0.0,200.0,0.0,400.0,0.0,200.0,0.0,400.0,0.0,0.0,200.0
Optical,FiberSplit-8X,5,300.0,0.0,300.0,400.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0,0.0
Optical,MultiMux-32,5,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Optical,MultiMux-42,5,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF Equipment,RFCombiner-8CH,5,0.0,400.0,300.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0
Router,CISCO IR530,5,0.0,500.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
Router,Cisco IR1800,5,0.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,200.0,0.0
Router,Cisco IR510,5,0.0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Router,Cisco IR921,5,0.0,300.0,500.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,500.0
Router,Cisco ISR 1100,5,0.0,300.0,800.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
Router,Cisco ISR 1101,5,0.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,500.0,0.0,500.0
Router,Cisco ISR 4451-X,5,400.0,0.0,0.0,0.0,400.0,400.0,0.0,300.0,0.0,0.0,0.0,0.0
Router,Cisco ISR-4331,5,0.0,0.0,0.0,0.0,0.0,0.0,800.0,600.0,0.0,0.0,0.0,0.0
Router,Cisco XR500,5,400.0,0.0,0.0,200.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0
Router,Huawei AR2220,5,0.0,0.0,0.0,0.0,400.0,0.0,400.0,200.0,0.0,200.0,400.0,0.0
Router,Juniper MX960,5,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
Router,"Juniper MX960,",5,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,1x2 Fiber Splitter,5,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Splitter,1x4 Optical Splitter,5,200.0,300.0,200.0,0.0,300.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T4404 T Series Splitter Trough,5,0.0,200.0,400.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T6404 T Series Splitter Trough,5,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
Splitter,Optical Splitter,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,800.0
Splitter,PLC Splitter,5,0.0,0.0,0.0,200.0,0.0,0.0,0.0,400.0,0.0,0.0,800.0,200.0
Splitter,SBB100 Splitter Trough,5,200.0,0.0,400.0,0.0,0.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0
Splitter,SBB100 Splitter Trough Block,5,0.0,0.0,0.0,400.0,200.0,0.0,400.0,200.0,0.0,0.0,400.0,0.0
Splitter,SBB200 Splitter Trough Block,5,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
Splitter,T4104 Bel Electrical Splitter,5,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0
Switch,Cisco Catalyst 2960X,5,400.0,0.0,0.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0
Switch,Cisco Nexus 9000,5,200.0,0.0,0.0,400.0,400.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Switch,HP 5400zl,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,500.0
Switch,HP 5406zl,5,300.0,300.0,0.0,0.0,0.0,300.0,0.0,500.0,0.0,0.0,500.0,300.0
Switch,HP Aruba 2930F,5,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0
Switch,HP JG537A,5,500.0,400.0,0.0,400.0,400.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG539A,5,0.0,0.0,0.0,0.0,400.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG540A,5,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,500.0,0.0,0.0
Switch,HP JG543A,5,400.0,0.0,0.0,0.0,0.0,400.0,1300.0,0.0,0.0,500.0,0.0,0.0
Switch,Juniper EX4300,5,400.0,0.0,0.0,300.0,0.0,400.0,0.0,300.0,400.0,0.0,0.0,300.0
Card,Cisco 4-Port FXS Card,6,400.0,0.0,0.0,0.0,200.0,200.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,Ethernet Card,6,400.0,0.0,800.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,HID Proximity Card ,6,0.0,400.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0
Card,NFC Proximity Card ,6,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
Card,Proximity  Smart Card,6,0.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
Card,Proximity Card,6,0.0,500.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
Card,RFID Card,6,0.0,500.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,900.0,0.0,0.0
Card,UHF RFID Card,6,500.0,400.0,0.0,0.0,500.0,0.0,500.0,400.0,0.0,0.0,0.0,500.0
Combiner,2x4 Optical Power Combiner,6,400.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,400.0,400.0,0.0
Combiner,COM-G3-L1-403-S5S5,6,300.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-1100  Combiner,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Combiner,ETL-1200  Combiner,6,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2100  Combiner,6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2110  Combiner,6,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2200  Combiner,6,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,300.0,0.0
Combiner,ETL-3100  Combiner,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-3110  Combiner,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
Combiner,ETL-3200  Combiner,6,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4100  Combiner,6,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4110  Combiner,6,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4200  Combiner,6,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-700  Combiner,6,200.0,300.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,300.0
Combiner,Optical Power Combiner,6,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0
Combiner,RF Combiner,6,500.0,0.0,200.0,0.0,0.0,0.0,500.0,300.0,0.0,0.0,300.0,0.0
Components,NetCard-P100,6,0.0,0.0,800.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0
Modem, DOCSIS 3.1,6,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,300.0,400.0,0.0
Modem,4G LTE Modem ,6,400.0,0.0,400.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
Modem,Arris DOCSIS 3.1 Cable Modem,6,200.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,300.0,0.0,0.0,0.0
Modem,C3700 Wi-Fi Cable Modem,6,0.0,400.0,0.0,200.0,0.0,0.0,0.0,600.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM1000),6,300.0,0.0,0.0,0.0,800.0,0.0,300.0,0.0,0.0,0.0,500.0,0.0
Modem,DOCSIS 3.0 16x4 (CM500),6,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM501),6,800.0,0.0,0.0,0.0,0.0,0.0,800.0,300.0,300.0,0.0,0.0,500.0
Modem,DOCSIS 3.0 16x4 (CM600),6,300.0,0.0,0.0,0.0,500.0,300.0,300.0,0.0,0.0,300.0,0.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM1000),6,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM500),6,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,300.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM600),6,0.0,0.0,200.0,300.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,300.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM700),6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,200.0,300.0,0.0
Modem,DOCSIS 3.0 Cable Modem,6,0.0,0.0,400.0,600.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem,6,500.0,0.0,0.0,0.0,200.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1000) ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1100) ,6,600.0,0.0,0.0,0.0,400.0,0.0,600.0,0.0,400.0,0.0,400.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1200) ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,700.0,0.0,400.0,400.0
Modem,DOCSIS 3.1 Cable Modem (CM600) ,6,300.0,0.0,800.0,0.0,0.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0
Modem,DOCSIS 4.0 16x4 (CM500),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,0.0
Modem,DOCSIS 4.0 16x4 (CM501),6,0.0,1100.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 4.0 24x8 Cable Modem (CM600),6,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,0.0,500.0
Modem,DOCSIS 4.0 24x8 Cable Modem (CM700),6,400.0,0.0,0.0,0.0,0.0,300.0,400.0,300.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 4.0 Cable Modem,6,300.0,0.0,0.0,0.0,0.0,200.0,300.0,200.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 4.1 Cable Modem,6,0.0,0.0,200.0,0.0,0.0,0.0,0.0,400.0,200.0,400.0,200.0,0.0
Modem,DOCSIS 4.1 Cable Modem (CM1100) ,6,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,800.0,0.0,0.0
Modem,DOCSIS 4.1 Cable Modem (CM1200) ,6,0.0,0.0,0.0,0.0,300.0,0.0,0.0,700.0,400.0,400.0,0.0,0.0
Modem,Huawei 5G CPE,6,300.0,0.0,300.0,0.0,0.0,0.0,300.0,0.0,400.0,300.0,0.0,0.0
Modem,N600 WiFi Cable Modem,6,0.0,0.0,200.0,0.0,300.0,200.0,0.0,200.0,0.0,0.0,300.0,0.0
Modem,TP-Link DOCSIS 3.0 Cable Modem,6,300.0,200.0,0.0,500.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Multiplexer,CMOS 10G Serial Mux,6,400.0,300.0,400.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
